"place_id","place_name","latitude","longitude","category","category_label","city","state","district","address","tags","ratings","reviews","entry_fee","visit_duration_hours","budget","luxory","best_for","best_season","description","opening_hours","website","phone","source","source_file"
"OPE_4746917527","Canara Bank, Lohegaon Branch","18.593315","73.921615","bank_atm","Utility stop","Pune","Maharashtra","Pune","Canara Bank, Lohegaon Branch, Pune, Pune, Maharashtra","banking|atm|essential|cash","3.6","423","1050","4","budget","no","couple","Winter","Canara Bank, Lohegaon Branch is a dummy travel entry for dataset preparation.","09:00-18:00","N/A","N/A","dummy_enrichment","places_dataset_new.csv"
"OPE_2868930209","Catholic Bank","18.504068","73.90079","bank_atm","Utility stop","Pune","Maharashtra","Pune","Catholic Bank, Pune, Pune, Maharashtra","banking|atm|essential|cash","4","537","190","1.5","budget","no","friends","Summer","Catholic Bank is a dummy travel entry for dataset preparation.","09:00-18:00","N/A","N/A","dummy_enrichment","places_dataset_new.csv"
"OPE_5600220865","Central Bank","18.48626","73.856703","bank_atm","Utility stop","Pune","Maharashtra","Pune","Central Bank, Pune, Pune, Maharashtra","banking|atm|essential|cash","3.6","443","450","3.5","budget","no","couple","Winter","Central Bank is a dummy travel entry for dataset preparation.","09:00-18:00","N/A","N/A","dummy_enrichment","places_dataset_new.csv"
"OPE_2787011380","Central Bank Of India","18.50591","73.816982","bank_atm","Utility stop","Pune","Maharashtra","Pune","Central Bank Of India, Pune, Pune, Maharashtra","banking|atm|essential|cash","4.6","473","550","1","luxury","yes","friends","Summer","Central Bank Of India is a dummy travel entry for dataset preparation.","09:00-18:00","N/A","N/A","dummy_enrichment","places_dataset_new.csv"
"OPE_12307079635","Central Bank Of India","18.564174","73.781923","bank_atm","Utility stop","Pune","Maharashtra","Pune","Central Bank Of India, Pune, Pune, Maharashtra","banking|atm|essential|cash","4.6","473","550","1","luxury","yes","friends","Summer","Central Bank Of India is a dummy travel entry for dataset preparation.","09:00-18:00","N/A","N/A","dummy_enrichment","places_dataset_new.csv"
"OPE_12307079636","Central Bank Of India","18.564187","73.781848","bank_atm","Utility stop","Pune","Maharashtra","Pune","Central Bank Of India, Pune, Pune, Maharashtra","banking|atm|essential|cash","4.6","473","550","1","luxury","yes","friends","Summer","Central Bank Of India is a dummy travel entry for dataset preparation.","09:00-18:00","N/A","N/A","dummy_enrichment","places_dataset_new.csv"
"OPE_2859985520","Central Bank Of India","18.514681","73.842172","bank_atm","Utility stop","Pune","Maharashtra","Pune","Central Bank Of India, Pune, Pune, Maharashtra","banking|atm|essential|cash","4.6","473","550","1","luxury","yes","friends","Summer","Central Bank Of India is a dummy travel entry for dataset preparation.","09:00-18:00","N/A","N/A","dummy_enrichment","places_dataset_new.csv"
"OPE_6906524642","Chattrapati Shahu Maharaj Pratisthan Blood Bank","18.466113","73.857683","bank_atm","Utility stop","Pune","Maharashtra","Pune","Chattrapati Shahu Maharaj Pratisthan Blood Bank, Pune, Pune, Maharashtra","banking|atm|essential|cash","3.9","246","1080","3","budget","no","single","Winter","Chattrapati Shahu Maharaj Pratisthan Blood Bank is a dummy travel entry for dataset preparation.","09:00-18:00","N/A","N/A","dummy_enrichment","places_dataset_new.csv"
"OPE_2787990502","Citi Bank Atm","18.503298","73.820214","bank_atm","Utility stop","Pune","Maharashtra","Pune","Citi Bank Atm, Pune, Pune, Maharashtra","banking|atm|essential|cash","3.8","445","470","1","budget","no","friends","Monsoon","Citi Bank Atm is a dummy travel entry for dataset preparation.","09:00-18:00","N/A","N/A","dummy_enrichment","places_dataset_new.csv"
"OPE_3583518399","Citibank","18.468702","73.888847","bank_atm","Utility stop","Pune","Maharashtra","Pune","Citibank, Pune, Pune, Maharashtra","banking|atm|essential|cash","4.6","123","850","1","luxury","yes","couple","Summer","Citibank is a dummy travel entry for dataset preparation.","09:00-18:00","N/A","N/A","dummy_enrichment","places_dataset_new.csv"
"OPE_6131097704","Citibank","18.56038","73.807875","bank_atm","Utility stop","Pune","Maharashtra","Pune","Citibank, Pune, Pune, Maharashtra","banking|atm|essential|cash","4.6","123","850","1","luxury","yes","couple","Summer","Citibank is a dummy travel entry for dataset preparation.","09:00-18:00","N/A","N/A","dummy_enrichment","places_dataset_new.csv"
"OPE_2183569910","Citibank","18.565035","73.916348","bank_atm","Utility stop","Pune","Maharashtra","Pune","Citibank, Pune, Pune, Maharashtra","banking|atm|essential|cash","4.6","123","850","1","luxury","yes","couple","Summer","Citibank is a dummy travel entry for dataset preparation.","09:00-18:00","N/A","N/A","dummy_enrichment","places_dataset_new.csv"
"OPE_6180671587","Citibank","18.529828","73.836023","bank_atm","Utility stop","Pune","Maharashtra","Pune","Citibank, Pune, Pune, Maharashtra","banking|atm|essential|cash","4.6","123","850","1","luxury","yes","couple","Summer","Citibank is a dummy travel entry for dataset preparation.","09:00-18:00","N/A","N/A","dummy_enrichment","places_dataset_new.csv"
"OPE_5839779142","Corpbank","18.491215","73.821938","bank_atm","Utility stop","Pune","Maharashtra","Pune","Corpbank, Pune, Pune, Maharashtra","banking|atm|essential|cash","4.2","134","960","3","mid-range","no","single","Winter","Corpbank is a dummy travel entry for dataset preparation.","09:00-18:00","N/A","N/A","dummy_enrichment","places_dataset_new.csv"
"OPE_3837531765","Corporation Bank","18.518195","73.844568","bank_atm","Utility stop","Pune","Maharashtra","Pune","Corporation Bank, Pune, Pune, Maharashtra","banking|atm|essential|cash","4.1","198","200","3.5","mid-range","no","single","Monsoon","Corporation Bank is a dummy travel entry for dataset preparation.","09:00-18:00","N/A","N/A","dummy_enrichment","places_dataset_new.csv"
"OPE_3837531790","Corporation Bank","18.51913","73.845291","bank_atm","Utility stop","Pune","Maharashtra","Pune","Corporation Bank, Pune, Pune, Maharashtra","banking|atm|essential|cash","4.1","198","200","3.5","mid-range","no","single","Monsoon","Corporation Bank is a dummy travel entry for dataset preparation.","09:00-18:00","N/A","N/A","dummy_enrichment","places_dataset_new.csv"
"OPE_6168664131","Corporation Bank","18.539001","73.885688","bank_atm","Utility stop","Pune","Maharashtra","Pune","Corporation Bank, Pune, Pune, Maharashtra","banking|atm|essential|cash","4.1","198","200","3.5","mid-range","no","single","Monsoon","Corporation Bank is a dummy travel entry for dataset preparation.","09:00-18:00","N/A","N/A","dummy_enrichment","places_dataset_new.csv"
"OPE_1715932779","Cosmos Bank","18.496028","73.801762","bank_atm","Utility stop","Pune","Maharashtra","Pune","Cosmos Bank, Pune, Pune, Maharashtra","banking|atm|essential|cash","4.1","358","800","3","mid-range","no","single","Monsoon","Cosmos Bank is a dummy travel entry for dataset preparation.","09:00-18:00","N/A","N/A","dummy_enrichment","places_dataset_new.csv"
"OPE_3657511939","Cosmos Bank","18.537401","73.793575","bank_atm","Utility stop","Pune","Maharashtra","Pune","Cosmos Bank, Pune, Pune, Maharashtra","banking|atm|essential|cash","4.1","358","800","3","mid-range","no","single","Monsoon","Cosmos Bank is a dummy travel entry for dataset preparation.","09:00-18:00","N/A","N/A","dummy_enrichment","places_dataset_new.csv"
"OPE_6199355622","Cosmos Bank","18.553965","73.809301","bank_atm","Utility stop","Pune","Maharashtra","Pune","Cosmos Bank, Pune, Pune, Maharashtra","banking|atm|essential|cash","4.1","358","800","3","mid-range","no","single","Monsoon","Cosmos Bank is a dummy travel entry for dataset preparation.","09:00-18:00","N/A","N/A","dummy_enrichment","places_dataset_new.csv"
"OPE_10692823599","Cosmos Bank","18.559825","73.789684","bank_atm","Utility stop","Pune","Maharashtra","Pune","Cosmos Bank, Pune, Pune, Maharashtra","banking|atm|essential|cash","4.1","358","800","3","mid-range","no","single","Monsoon","Cosmos Bank is a dummy travel entry for dataset preparation.","09:00-18:00","N/A","N/A","dummy_enrichment","places_dataset_new.csv"
"OPE_2801208409","Cosmos Bank","18.518183","73.837895","bank_atm","Utility stop","Pune","Maharashtra","Pune","Cosmos Bank, Pune, Pune, Maharashtra","banking|atm|essential|cash","4.1","358","800","3","mid-range","no","single","Monsoon","Cosmos Bank is a dummy travel entry for dataset preparation.","09:00-18:00","N/A","N/A","dummy_enrichment","places_dataset_new.csv"
"OPE_2801208410","Cosmos Bank","18.518191","73.837818","bank_atm","Utility stop","Pune","Maharashtra","Pune","Cosmos Bank, Pune, Pune, Maharashtra","banking|atm|essential|cash","4.1","358","800","3","mid-range","no","single","Monsoon","Cosmos Bank is a dummy travel entry for dataset preparation.","09:00-18:00","N/A","N/A","dummy_enrichment","places_dataset_new.csv"
"OPE_6244656805","Cosmos Bank","18.514378","73.852443","bank_atm","Utility stop","Pune","Maharashtra","Pune","Cosmos Bank, Pune, Pune, Maharashtra","banking|atm|essential|cash","4.1","358","800","3","mid-range","no","single","Monsoon","Cosmos Bank is a dummy travel entry for dataset preparation.","09:00-18:00","N/A","N/A","dummy_enrichment","places_dataset_new.csv"
"OPE_6244656806","Cosmos Bank","18.514419","73.852496","bank_atm","Utility stop","Pune","Maharashtra","Pune","Cosmos Bank, Pune, Pune, Maharashtra","banking|atm|essential|cash","4.1","358","800","3","mid-range","no","single","Monsoon","Cosmos Bank is a dummy travel entry for dataset preparation.","09:00-18:00","N/A","N/A","dummy_enrichment","places_dataset_new.csv"
"OPE_1202781532","Cosmos Bank Pashan Branch","18.537329","73.793595","bank_atm","Utility stop","Pune","Maharashtra","Pune","Cosmos Bank Pashan Branch, Pune, Pune, Maharashtra","banking|atm|essential|cash","3.8","215","170","1.5","budget","no","couple","Monsoon","Cosmos Bank Pashan Branch is a dummy travel entry for dataset preparation.","09:00-18:00","N/A","N/A","dummy_enrichment","places_dataset_new.csv"
"OPE_2859985521","Cosmos Bank, Kothrud Branch","18.503867","73.820197","bank_atm","Utility stop","Pune","Maharashtra","Pune","Cosmos Bank, Kothrud Branch, Pune, Pune, Maharashtra","banking|atm|essential|cash","3.6","393","750","3","budget","no","friends","Winter","Cosmos Bank, Kothrud Branch is a dummy travel entry for dataset preparation.","09:00-18:00","N/A","N/A","dummy_enrichment","places_dataset_new.csv"
"OPE_1715929000","Cosmos Co-Operative Bank Ltd Branch","18.49614","73.803315","bank_atm","Utility stop","Pune","Maharashtra","Pune","Cosmos Co-Operative Bank Ltd Branch, Pune, Pune, Maharashtra","banking|atm|essential|cash","4","402","640","4","budget","no","single","Summer","Cosmos Co-Operative Bank Ltd Branch is a dummy travel entry for dataset preparation.","09:00-18:00","N/A","N/A","dummy_enrichment","places_dataset_new.csv"
"OPE_10692810830","Csb Bank","18.566645","73.771475","bank_atm","Utility stop","Pune","Maharashtra","Pune","Csb Bank, Pune, Pune, Maharashtra","banking|atm|essential|cash","3.8","710","920","4","budget","no","single","Monsoon","Csb Bank is a dummy travel entry for dataset preparation.","09:00-18:00","N/A","N/A","dummy_enrichment","places_dataset_new.csv"
"OPE_3837531782","Dbs Bank","18.517214","73.843676","bank_atm","Utility stop","Pune","Maharashtra","Pune","Dbs Bank, Pune, Pune, Maharashtra","banking|atm|essential|cash","3.9","711","930","1","budget","no","couple","Winter","Dbs Bank is a dummy travel entry for dataset preparation.","09:00-18:00","N/A","N/A","dummy_enrichment","places_dataset_new.csv"
"OPE_6893199116","Deenanath Mangeshkar Hospital Blood Bank","18.502014","73.8323","bank_atm","Utility stop","Pune","Maharashtra","Pune","Deenanath Mangeshkar Hospital Blood Bank, Pune, Pune, Maharashtra","banking|atm|essential|cash","4","287","490","2.5","budget","no","couple","Summer","Deenanath Mangeshkar Hospital Blood Bank is a dummy travel entry for dataset preparation.","09:00-18:00","N/A","N/A","dummy_enrichment","places_dataset_new.csv"
"OPE_6199355628","Deutsche Bank","18.555571","73.809431","bank_atm","Utility stop","Pune","Maharashtra","Pune","Deutsche Bank, Pune, Pune, Maharashtra","banking|atm|essential|cash","3.9","551","330","1.5","budget","no","couple","Winter","Deutsche Bank is a dummy travel entry for dataset preparation.","09:00-18:00","N/A","N/A","dummy_enrichment","places_dataset_new.csv"
"OPE_2859985522","Dns Bank, Kothrud Branch","18.501978","73.81482","bank_atm","Utility stop","Pune","Maharashtra","Pune","Dns Bank, Kothrud Branch, Pune, Pune, Maharashtra","banking|atm|essential|cash","4.6","58","1000","3.5","luxury","yes","single","Summer","Dns Bank, Kothrud Branch is a dummy travel entry for dataset preparation.","09:00-18:00","N/A","N/A","dummy_enrichment","places_dataset_new.csv"
"OPE_6128879919","Equitas Small Finance Bank","18.566234","73.771303","bank_atm","Utility stop","Pune","Maharashtra","Pune","Equitas Small Finance Bank, Pune, Pune, Maharashtra","banking|atm|essential|cash","4.1","323","0","3","mid-range","no","couple","Monsoon","Equitas Small Finance Bank is a dummy travel entry for dataset preparation.","09:00-18:00","N/A","N/A","dummy_enrichment","places_dataset_new.csv"
"OPE_11539934875","Federal Bank","18.560255","73.80544","bank_atm","Utility stop","Pune","Maharashtra","Pune","Federal Bank, Pune, Pune, Maharashtra","banking|atm|essential|cash","4.4","421","230","3","mid-range","no","friends","Monsoon","Federal Bank is a dummy travel entry for dataset preparation.","09:00-18:00","N/A","N/A","dummy_enrichment","places_dataset_new.csv"
"OPE_2859985523","Federal Bank","18.523303","73.847435","bank_atm","Utility stop","Pune","Maharashtra","Pune","Federal Bank, Pune, Pune, Maharashtra","banking|atm|essential|cash","4.4","421","230","3","mid-range","no","friends","Monsoon","Federal Bank is a dummy travel entry for dataset preparation.","09:00-18:00","N/A","N/A","dummy_enrichment","places_dataset_new.csv"
"OPE_11819983331","Federal Bank","18.528991","73.852718","bank_atm","Utility stop","Pune","Maharashtra","Pune","Federal Bank, Pune, Pune, Maharashtra","banking|atm|essential|cash","4.4","421","230","3","mid-range","no","friends","Monsoon","Federal Bank is a dummy travel entry for dataset preparation.","09:00-18:00","N/A","N/A","dummy_enrichment","places_dataset_new.csv"
"OPE_248993358","Gandhi Plaza","18.510375","73.829602","bank_atm","Utility stop","Pune","Maharashtra","Pune","Gandhi Plaza, Pune, Pune, Maharashtra","banking|atm|essential|cash","4.9","441","430","2.5","luxury","yes","friends","Summer","Gandhi Plaza is a dummy travel entry for dataset preparation.","09:00-18:00","N/A","N/A","dummy_enrichment","places_dataset_new.csv"
"OPE_5122377522","Ganesh Sahkari Bank","18.514642","73.853844","bank_atm","Utility stop","Pune","Maharashtra","Pune","Ganesh Sahkari Bank, Pune, Pune, Maharashtra","banking|atm|essential|cash","4.5","367","690","4","mid-range","no","couple","Winter","Ganesh Sahkari Bank is a dummy travel entry for dataset preparation.","09:00-18:00","N/A","N/A","dummy_enrichment","places_dataset_new.csv"
"OPE_2868930244","Hdfc","18.502845","73.901165","bank_atm","Utility stop","Pune","Maharashtra","Pune","Hdfc, Pune, Pune, Maharashtra","banking|atm|essential|cash","4.9","391","130","2","luxury","yes","couple","Summer","Hdfc is a dummy travel entry for dataset preparation.","09:00-18:00","N/A","N/A","dummy_enrichment","places_dataset_new.csv"
"OPE_10593791966","Hdfc Atm","18.471508","73.889216","bank_atm","Utility stop","Pune","Maharashtra","Pune","Hdfc Atm, Pune, Pune, Maharashtra","banking|atm|essential|cash","4.1","713","950","2","mid-range","no","friends","Monsoon","Hdfc Atm is a dummy travel entry for dataset preparation.","09:00-18:00","N/A","N/A","dummy_enrichment","places_dataset_new.csv"
"OPE_1305074639","Hdfc Bank","18.47796","73.824035","bank_atm","Utility stop","Pune","Maharashtra","Pune","Hdfc Bank, Pune, Pune, Maharashtra","banking|atm|essential|cash","4.1","103","650","1.5","mid-range","no","couple","Monsoon","Hdfc Bank is a dummy travel entry for dataset preparation.","09:00-18:00","N/A","N/A","dummy_enrichment","places_dataset_new.csv"
"OPE_11145772676","Hdfc Bank","18.475802","73.81738","bank_atm","Utility stop","Pune","Maharashtra","Pune","Hdfc Bank, Pune, Pune, Maharashtra","banking|atm|essential|cash","4.1","103","650","1.5","mid-range","no","couple","Monsoon","Hdfc Bank is a dummy travel entry for dataset preparation.","09:00-18:00","N/A","N/A","dummy_enrichment","places_dataset_new.csv"
"OPE_11292633358","Hdfc Bank","18.443025","73.780704","bank_atm","Utility stop","Pune","Maharashtra","Pune","Hdfc Bank, Pune, Pune, Maharashtra","banking|atm|essential|cash","4.1","103","650","1.5","mid-range","no","couple","Monsoon","Hdfc Bank is a dummy travel entry for dataset preparation.","09:00-18:00","N/A","N/A","dummy_enrichment","places_dataset_new.csv"
"OPE_11330878771","Hdfc Bank","18.469973","73.822612","bank_atm","Utility stop","Pune","Maharashtra","Pune","Hdfc Bank, Pune, Pune, Maharashtra","banking|atm|essential|cash","4.1","103","650","1.5","mid-range","no","couple","Monsoon","Hdfc Bank is a dummy travel entry for dataset preparation.","09:00-18:00","N/A","N/A","dummy_enrichment","places_dataset_new.csv"
"OPE_11578223403","Hdfc Bank","18.459561","73.785142","bank_atm","Utility stop","Pune","Maharashtra","Pune","Hdfc Bank, Pune, Pune, Maharashtra","banking|atm|essential|cash","4.1","103","650","1.5","mid-range","no","couple","Monsoon","Hdfc Bank is a dummy travel entry for dataset preparation.","09:00-18:00","N/A","N/A","dummy_enrichment","places_dataset_new.csv"
"OPE_3583518400","Hdfc Bank","18.46888","73.889236","bank_atm","Utility stop","Pune","Maharashtra","Pune","Hdfc Bank, Pune, Pune, Maharashtra","banking|atm|essential|cash","4.1","103","650","1.5","mid-range","no","couple","Monsoon","Hdfc Bank is a dummy travel entry for dataset preparation.","09:00-18:00","N/A","N/A","dummy_enrichment","places_dataset_new.csv"
"OPE_5219535658","Hdfc Bank","18.470827","73.889191","bank_atm","Utility stop","Pune","Maharashtra","Pune","Hdfc Bank, Pune, Pune, Maharashtra","banking|atm|essential|cash","4.1","103","650","1.5","mid-range","no","couple","Monsoon","Hdfc Bank is a dummy travel entry for dataset preparation.","09:00-18:00","N/A","N/A","dummy_enrichment","places_dataset_new.csv"
"OPE_10593752379","Hdfc Bank","18.47149","73.889213","bank_atm","Utility stop","Pune","Maharashtra","Pune","Hdfc Bank, Pune, Pune, Maharashtra","banking|atm|essential|cash","4.1","103","650","1.5","mid-range","no","couple","Monsoon","Hdfc Bank is a dummy travel entry for dataset preparation.","09:00-18:00","N/A","N/A","dummy_enrichment","places_dataset_new.csv"
"OPE_10807002308","Hdfc Bank","18.450415","73.857837","bank_atm","Utility stop","Pune","Maharashtra","Pune","Hdfc Bank, Pune, Pune, Maharashtra","banking|atm|essential|cash","4.1","103","650","1.5","mid-range","no","couple","Monsoon","Hdfc Bank is a dummy travel entry for dataset preparation.","09:00-18:00","N/A","N/A","dummy_enrichment","places_dataset_new.csv"
"OPE_1883108331","Hdfc Bank","18.504806","73.817751","bank_atm","Utility stop","Pune","Maharashtra","Pune","Hdfc Bank, Pune, Pune, Maharashtra","banking|atm|essential|cash","4.1","103","650","1.5","mid-range","no","couple","Monsoon","Hdfc Bank is a dummy travel entry for dataset preparation.","09:00-18:00","N/A","N/A","dummy_enrichment","places_dataset_new.csv"
"OPE_2181156657","Hdfc Bank","18.500756","73.824494","bank_atm","Utility stop","Pune","Maharashtra","Pune","Hdfc Bank, Pune, Pune, Maharashtra","banking|atm|essential|cash","4.1","103","650","1.5","mid-range","no","couple","Monsoon","Hdfc Bank is a dummy travel entry for dataset preparation.","09:00-18:00","N/A","N/A","dummy_enrichment","places_dataset_new.csv"
"OPE_2280287357","Hdfc Bank","18.496209","73.809154","bank_atm","Utility stop","Pune","Maharashtra","Pune","Hdfc Bank, Pune, Pune, Maharashtra","banking|atm|essential|cash","4.1","103","650","1.5","mid-range","no","couple","Monsoon","Hdfc Bank is a dummy travel entry for dataset preparation.","09:00-18:00","N/A","N/A","dummy_enrichment","places_dataset_new.csv"
"OPE_3657511955","Hdfc Bank","18.545332","73.822902","bank_atm","Utility stop","Pune","Maharashtra","Pune","Hdfc Bank, Pune, Pune, Maharashtra","banking|atm|essential|cash","4.1","103","650","1.5","mid-range","no","couple","Monsoon","Hdfc Bank is a dummy travel entry for dataset preparation.","09:00-18:00","N/A","N/A","dummy_enrichment","places_dataset_new.csv"
"OPE_4730095317","Hdfc Bank","18.505102","73.822539","bank_atm","Utility stop","Pune","Maharashtra","Pune","Hdfc Bank, Pune, Pune, Maharashtra","banking|atm|essential|cash","4.1","103","650","1.5","mid-range","no","couple","Monsoon","Hdfc Bank is a dummy travel entry for dataset preparation.","09:00-18:00","N/A","N/A","dummy_enrichment","places_dataset_new.csv"
"OPE_4908474897","Hdfc Bank","18.551215","73.791381","bank_atm","Utility stop","Pune","Maharashtra","Pune","Hdfc Bank, Pune, Pune, Maharashtra","banking|atm|essential|cash","4.1","103","650","1.5","mid-range","no","couple","Monsoon","Hdfc Bank is a dummy travel entry for dataset preparation.","09:00-18:00","N/A","N/A","dummy_enrichment","places_dataset_new.csv"
"OPE_5713386199","Hdfc Bank","18.54381","73.785225","bank_atm","Utility stop","Pune","Maharashtra","Pune","Hdfc Bank, Pune, Pune, Maharashtra","banking|atm|essential|cash","4.1","103","650","1.5","mid-range","no","couple","Monsoon","Hdfc Bank is a dummy travel entry for dataset preparation.","09:00-18:00","N/A","N/A","dummy_enrichment","places_dataset_new.csv"
"OPE_5815976616","Hdfc Bank","18.521886","73.829381","bank_atm","Utility stop","Pune","Maharashtra","Pune","Hdfc Bank, Pune, Pune, Maharashtra","banking|atm|essential|cash","4.1","103","650","1.5","mid-range","no","couple","Monsoon","Hdfc Bank is a dummy travel entry for dataset preparation.","09:00-18:00","N/A","N/A","dummy_enrichment","places_dataset_new.csv"
"OPE_6038661591","Hdfc Bank","18.555885","73.808831","bank_atm","Utility stop","Pune","Maharashtra","Pune","Hdfc Bank, Pune, Pune, Maharashtra","banking|atm|essential|cash","4.1","103","650","1.5","mid-range","no","couple","Monsoon","Hdfc Bank is a dummy travel entry for dataset preparation.","09:00-18:00","N/A","N/A","dummy_enrichment","places_dataset_new.csv"
"OPE_6111212661","Hdfc Bank","18.565507","73.804204","bank_atm","Utility stop","Pune","Maharashtra","Pune","Hdfc Bank, Pune, Pune, Maharashtra","banking|atm|essential|cash","4.1","103","650","1.5","mid-range","no","couple","Monsoon","Hdfc Bank is a dummy travel entry for dataset preparation.","09:00-18:00","N/A","N/A","dummy_enrichment","places_dataset_new.csv"
"OPE_6111357573","Hdfc Bank","18.503225","73.798827","bank_atm","Utility stop","Pune","Maharashtra","Pune","Hdfc Bank, Pune, Pune, Maharashtra","banking|atm|essential|cash","4.1","103","650","1.5","mid-range","no","couple","Monsoon","Hdfc Bank is a dummy travel entry for dataset preparation.","09:00-18:00","N/A","N/A","dummy_enrichment","places_dataset_new.csv"
"OPE_9863982570","Hdfc Bank","18.55959","73.790283","bank_atm","Utility stop","Pune","Maharashtra","Pune","Hdfc Bank, Pune, Pune, Maharashtra","banking|atm|essential|cash","4.1","103","650","1.5","mid-range","no","couple","Monsoon","Hdfc Bank is a dummy travel entry for dataset preparation.","09:00-18:00","N/A","N/A","dummy_enrichment","places_dataset_new.csv"
"OPE_10016389135","Hdfc Bank","18.518614","73.830434","bank_atm","Utility stop","Pune","Maharashtra","Pune","Hdfc Bank, Pune, Pune, Maharashtra","banking|atm|essential|cash","4.1","103","650","1.5","mid-range","no","couple","Monsoon","Hdfc Bank is a dummy travel entry for dataset preparation.","09:00-18:00","N/A","N/A","dummy_enrichment","places_dataset_new.csv"
"OPE_10246158955","Hdfc Bank","18.500373","73.741658","bank_atm","Utility stop","Pune","Maharashtra","Pune","Hdfc Bank, Pune, Pune, Maharashtra","banking|atm|essential|cash","4.1","103","650","1.5","mid-range","no","couple","Monsoon","Hdfc Bank is a dummy travel entry for dataset preparation.","09:00-18:00","N/A","N/A","dummy_enrichment","places_dataset_new.csv"
"OPE_10258873406","Hdfc Bank","18.517448","73.780309","bank_atm","Utility stop","Pune","Maharashtra","Pune","Hdfc Bank, Pune, Pune, Maharashtra","banking|atm|essential|cash","4.1","103","650","1.5","mid-range","no","couple","Monsoon","Hdfc Bank is a dummy travel entry for dataset preparation.","09:00-18:00","N/A","N/A","dummy_enrichment","places_dataset_new.csv"
"OPE_11786356915","Hdfc Bank","18.508697","73.789946","bank_atm","Utility stop","Pune","Maharashtra","Pune","Hdfc Bank, Pune, Pune, Maharashtra","banking|atm|essential|cash","4.1","103","650","1.5","mid-range","no","couple","Monsoon","Hdfc Bank is a dummy travel entry for dataset preparation.","09:00-18:00","N/A","N/A","dummy_enrichment","places_dataset_new.csv"
"OPE_11816828820","Hdfc Bank","18.498255","73.826552","bank_atm","Utility stop","Pune","Maharashtra","Pune","Hdfc Bank, Pune, Pune, Maharashtra","banking|atm|essential|cash","4.1","103","650","1.5","mid-range","no","couple","Monsoon","Hdfc Bank is a dummy travel entry for dataset preparation.","09:00-18:00","N/A","N/A","dummy_enrichment","places_dataset_new.csv"
"OPE_12104074785","Hdfc Bank","18.557975","73.77488","bank_atm","Utility stop","Pune","Maharashtra","Pune","Hdfc Bank, Pune, Pune, Maharashtra","banking|atm|essential|cash","4.1","103","650","1.5","mid-range","no","couple","Monsoon","Hdfc Bank is a dummy travel entry for dataset preparation.","09:00-18:00","N/A","N/A","dummy_enrichment","places_dataset_new.csv"
"OPE_359724012","Hdfc Bank","18.540636","73.817401","bank_atm","Utility stop","Pune","Maharashtra","Pune","Hdfc Bank, Pune, Pune, Maharashtra","banking|atm|essential|cash","4.1","103","650","1.5","mid-range","no","couple","Monsoon","Hdfc Bank is a dummy travel entry for dataset preparation.","09:00-18:00","N/A","N/A","dummy_enrichment","places_dataset_new.csv"
"OPE_359790887","Hdfc Bank","18.517638","73.779423","bank_atm","Utility stop","Pune","Maharashtra","Pune","Hdfc Bank, Pune, Pune, Maharashtra","banking|atm|essential|cash","4.1","103","650","1.5","mid-range","no","couple","Monsoon","Hdfc Bank is a dummy travel entry for dataset preparation.","09:00-18:00","N/A","N/A","dummy_enrichment","places_dataset_new.csv"
"OPE_1911019646","Hdfc Bank","18.515294","73.866467","bank_atm","Utility stop","Pune","Maharashtra","Pune","Hdfc Bank, Pune, Pune, Maharashtra","banking|atm|essential|cash","4.1","103","650","1.5","mid-range","no","couple","Monsoon","Hdfc Bank is a dummy travel entry for dataset preparation.","09:00-18:00","N/A","N/A","dummy_enrichment","places_dataset_new.csv"
"OPE_2858176227","Hdfc Bank","18.513703","73.850255","bank_atm","Utility stop","Pune","Maharashtra","Pune","Hdfc Bank, Pune, Pune, Maharashtra","banking|atm|essential|cash","4.1","103","650","1.5","mid-range","no","couple","Monsoon","Hdfc Bank is a dummy travel entry for dataset preparation.","09:00-18:00","N/A","N/A","dummy_enrichment","places_dataset_new.csv"
"OPE_2868930210","Hdfc Bank","18.502873","73.901202","bank_atm","Utility stop","Pune","Maharashtra","Pune","Hdfc Bank, Pune, Pune, Maharashtra","banking|atm|essential|cash","4.1","103","650","1.5","mid-range","no","couple","Monsoon","Hdfc Bank is a dummy travel entry for dataset preparation.","09:00-18:00","N/A","N/A","dummy_enrichment","places_dataset_new.csv"
"OPE_2935676183","Hdfc Bank","18.501935","73.86932","bank_atm","Utility stop","Pune","Maharashtra","Pune","Hdfc Bank, Pune, Pune, Maharashtra","banking|atm|essential|cash","4.1","103","650","1.5","mid-range","no","couple","Monsoon","Hdfc Bank is a dummy travel entry for dataset preparation.","09:00-18:00","N/A","N/A","dummy_enrichment","places_dataset_new.csv"
"OPE_2940513801","Hdfc Bank","18.507667","73.844411","bank_atm","Utility stop","Pune","Maharashtra","Pune","Hdfc Bank, Pune, Pune, Maharashtra","banking|atm|essential|cash","4.1","103","650","1.5","mid-range","no","couple","Monsoon","Hdfc Bank is a dummy travel entry for dataset preparation.","09:00-18:00","N/A","N/A","dummy_enrichment","places_dataset_new.csv"
"OPE_2940513857","Hdfc Bank","18.509157","73.848423","bank_atm","Utility stop","Pune","Maharashtra","Pune","Hdfc Bank, Pune, Pune, Maharashtra","banking|atm|essential|cash","4.1","103","650","1.5","mid-range","no","couple","Monsoon","Hdfc Bank is a dummy travel entry for dataset preparation.","09:00-18:00","N/A","N/A","dummy_enrichment","places_dataset_new.csv"
